id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
ORD010059,C01360,P003,2022-08-14,2,3805.0,livre,Eljadida,cash,L032,2024-04-07
ORD032959,C01329,P007,2023-04-28,7,3013.08,DONE,beni mellal,carte,L034,2022-02-11
ORD034799,C00482,P006,24/01/2023,2,1060.4,livre,casablanca,carte,L031,2022-10-07
ORD031324,C02464,P001,2023-06-21,8,5126.92,en_cours,Eljadida,CMI,L041,
ORD033251,C00007,P007,2023-10-11,5,14990.22,KO,SAFI,carte,L025,
ORD037630,C02211,P010,Dec 18 2024,5,571.49,retourne,kénitra,carte,L013,2023-05-13
ORD024300,C01293,P018,2023-02-26,8,5384.8,livre,Oujda ,virement,,2024-07-15
ORD001364,C02957,P015,16/02/2022,5,1639.94,LIVRE,fes,cash,L023,2023-04-14
ORD006513,C01157,P011,2024-09-28,5,433.54,livré,rabat,CMI,L027,2022-08-22
ORD038564,C00280,P012,28/11/2022,5,11740.61,livré,oujda,cash,L038,2024-04-02
ORD019781,C00028,P015,Feb 11 2023,9,13553.72,livre,nador,virement,,2023-09-21
ORD033487,C02295,P019,25/02/2022,7,12471.58,en_cours,Agdir,carte,L046,
ORD031591,C02282,P016,Jun 02 2022,7,4800.68,livré,tetouan,PayPal,L012,2023-04-05
ORD049979,C00006,P018,01/11/2023,6,13304.62,annule,MEKNES,virement,L047,
ORD015042,C02794,P019,19/07/2022,6,6954.6,DONE,Mrakech,CMI,,2023-10-01
ORD044583,C00700,P015,27/08/2024,1,9285.23,annulé,kenitra,carte,L038,
ORD043159,C00032,P019,2024-05-09,7,2030.22,LIVRE,Rbat,cash,L047,2024-07-23
ORD011582,C01318,P020,2023-06-17,6,8477.62,retourné,meknes,virement,,2024-08-11
ORD011802,C01219,P018,Mar 06 2022,9,800.63,livre,NADOR,virement,L010,2023-07-08
ORD000391,C00070,P020,05/04/2023,4,9865.98,annule,Agdir,carte,L047,
ORD010481,C01179,P015,29/05/2023,1,2882.79,DONE,el jadida,CMI,,2023-07-31
ORD045691,C01740,P011,2022-07-10,4,3108.74,DONE,nador,CMI,L036,2023-11-30
ORD032302,C02963,P010,19/10/2023,10,14524.79,DONE,safi,cash,L007,2023-11-17
ORD001342,C02645,P010,2023-05-21,5,14225.28,KO,oujda,cash,L040,
ORD047976,C02872,P002,2023-05-21,5,3904.69,annule,Tnja,cash,L018,
ORD040791,C01895,P020,2024-07-15,9,5445.41,DONE,NADOR,PayPal,L024,2022-12-05
ORD043654,C02910,P015,24/11/2023,7,13073.28,en_cours,AGADIR,carte,L009,
ORD021821,C01177,P014,2023-10-26,-9,10877.94,livré,safi,carte,L029,2022-05-03
ORD017069,C00971,P017,2022-06-26,5,11172.12,LIVRE,errachidia,virement,L024,2022-12-23
ORD044990,C02120,P014,2023-06-23,4,6778.22,LIVRE,safi,carte,L011,2024-01-06
ORD031192,C02631,P013,02/09/2022,6,5008.34,annule,fes,cash,L032,
ORD004048,C01484,P007,2023-10-09,9,143.63,livré,rabat,PayPal,L046,2023-11-04
ORD047944,C02655,P010,2023-03-10,10,3645.54,LIVRE,TETOUAN,PayPal,L023,2023-08-06
ORD043363,C00544,P010,Dec 30 2024,8,1892.31,livre,nador,virement,L036,2023-08-18
ORD017751,C02526,P010,01/04/2022,2,10823.62,en_cours,nador,PayPal,L046,
ORD009208,C00085,P015,06/11/2022,7,7755.45,retourne,OUJDA,PayPal,L031,2022-03-05
ORD008017,C00989,P005,Mar 14 2024,10,11804.32,livré,Casa,cash,,2022-09-30
ORD028452,C01107,P002,Dec 26 2022,-10,12287.77,LIVRE,rabat,CMI,,2024-01-18
ORD022388,C01608,P012,2024-03-15,6,2682.03,KO,oujda,cash,L044,
ORD002180,C02708,P012,May 14 2023,9,13116.95,LIVRE,agadir,PayPal,L050,2022-06-08
ORD034180,C01524,P018,2024-06-08,5,7323.84,livre,tetouan,cash,L021,2022-11-22
ORD003038,C00431,P020,03/11/2023,10,3025.23,OK,SAFI,CMI,L025,
ORD045821,C01130,P017,09/03/2024,7,1262.26,livre,NADOR,virement,L046,2023-12-02
ORD036861,C02935,P004,15/03/2024,3,13117.87,en_cours,kenitra,virement,L018,
ORD007450,C02038,P007,2022-05-04,4,2570.68,retourné,SAFI,PayPal,L029,2024-04-08
ORD015285,C00821,P005,14/02/2024,9,9427.12,livré,NADOR,virement,L029,2024-06-05
ORD014503,C00142,P013,Oct 26 2022,1,7030.33,livré,Fez,carte,L013,2024-11-28
ORD025812,C01570,P002,20/11/2022,9,9639.44,DONE,errachidia,cash,L033,2023-08-26
ORD037407,C03000,P010,2024-05-25,3,630.54,annulé,Rbat,PayPal,L030,
ORD036794,C02627,P005,2023-11-29,3,4274.83,en_cours,RABAT,carte,L036,
ORD025700,C00432,P005,2024-07-02,3,2928.53,livré,el jadida,cash,L034,2024-10-12
ORD029283,C00962,P019,2023-06-08,2,10813.8,retourne,MEKNES,CMI,L027,2024-07-28
ORD046414,C00019,P016,Aug 28 2022,3,5276.39,livré,ERRACHIDIA,carte,L027,2023-12-23
ORD028382,C02098,P010,2023-06-19,2,14182.9,livré,tetouan,virement,L013,2022-12-06
ORD048489,C01994,P017,Apr 23 2022,6,4109.11,livre,tetouan,CMI,L024,2023-02-25
ORD039470,C00638,P013,15/04/2023,7,12794.57,LIVRE,Tétouan,virement,L045,2023-01-11
ORD046910,C01136,P018,2024-04-16,9,933.29,OK,tetouan,PayPal,L039,
ORD026997,C00731,P012,Feb 09 2024,3,14751.94,livré,NADOR,CMI,L005,2022-09-23
ORD013522,C02739,P016,29/02/2024,8,3146.85,DONE,oujda,PayPal,L048,2023-08-24
ORD027458,C00484,P006,27/06/2024,9,3008.19,LIVRE,safi,virement,L050,2022-10-04
ORD019933,C00173,P013,14/02/2023,1,3359.14,OK,CASA,cash,L048,
ORD040551,C00446,P008,2023-11-10,7,4252.32,livre,Tétouan,virement,L042,2023-02-08
ORD000831,C02543,P012,27/04/2023,7,3336.49,LIVRE,Tétouan,carte,L039,2023-11-19
ORD046783,C00616,P009,21/10/2023,10,14625.54,OK,fes,virement,L014,
ORD001379,C02852,P015,27/08/2023,5,5978.07,DONE,marrakech,PayPal,L017,2023-02-03
ORD017722,C00932,P002,Jun 12 2022,7,12279.71,livré,RABAT,carte,L038,2024-01-08
ORD012352,C00493,P012,Oct 11 2022,6,8765.88,DONE,Agdir,cash,L049,2023-04-10
ORD031365,C00553,P016,04/02/2022,10,13920.48,livre,FES,PayPal,L009,2022-07-25
ORD016602,C00489,P008,2024-04-07,6,11009.43,en_cours,rabat,virement,L025,
ORD012147,C01836,P014,2023-01-01,5,195.4,KO,Eljadida,cash,L036,
ORD039284,C00981,P016,Jun 12 2022,3,2098.11,OK,Oujda ,CMI,L001,
ORD026409,C02847,P011,03/01/2022,9,1182.95,livre,Rbat,CMI,L012,2023-06-09
ORD039542,C01111,P014,Apr 09 2022,10,519.48,LIVRE,MARRAKECH,CMI,L022,2022-08-02
ORD028871,C01938,P008,Jun 02 2022,2,3326.07,retourne,tanger ,virement,L013,2024-07-12
ORD033254,C00581,P009,09/02/2022,5,9781.99,livré,TETOUAN,carte,L010,2023-09-01
ORD016559,C00268,P013,Aug 24 2024,4,6563.33,OK,safi,carte,L044,
ORD036731,C01049,P002,2022-03-24,4,7254.14,DONE,SAFI,PayPal,L014,2022-06-01
ORD014221,C00178,P009,Jun 30 2024,8,2533.24,OK,MEKNES,virement,L006,
ORD012913,C00204,P014,Jan 22 2022,4,2642.23,livré,ERRACHIDIA,CMI,L041,2024-03-05
ORD028680,C00561,P004,2022-11-26,1,13641.31,livré,CASA,PayPal,L022,2023-07-16
ORD022324,C02229,P010,31/07/2022,3,9234.29,en_cours,kenitra,cash,L039,
ORD000935,C00163,P007,2023-07-26,7,1068.84,KO,BENI MELLAL,PayPal,L049,
ORD022664,C01582,P018,Jul 15 2024,2,9838.71,LIVRE,kénitra,virement,L003,2023-11-15
ORD011282,C01985,P018,2022-01-05,9,2422.46,DONE,tetouan,virement,L028,2023-07-20
ORD031190,C01795,P015,29/02/2024,10,12751.39,livré,el jadida,PayPal,L050,2024-09-02
ORD018493,C02438,P018,03/02/2024,9,10544.01,OK,Tétouan,PayPal,,
ORD016606,C01756,P008,2023-05-09,10,9701.13,en_cours,tetouan,virement,L046,
ORD037180,C00725,P006,2024-03-01,5,2648.6,retourne,KENITRA,CMI,L024,2023-06-21
ORD001651,C01628,P007,2023-07-03,2,5970.42,retourné,AGADIR,CMI,L001,2023-09-04
ORD004449,C01938,P007,30/03/2022,4,4789.98,annule,kénitra,CMI,L008,
ORD010931,C01007,P012,2022-01-04,4,57.86,annulé,Tétouan,PayPal,L019,
ORD002126,C02581,P019,2023-07-25,8,5219.72,DONE,Beni Mellal,virement,L029,2022-10-08
ORD010246,C01591,P001,Sep 30 2024,10,10829.35,KO,TETOUAN,cash,L033,
ORD010168,C00006,P012,28/03/2023,3,9833.34,LIVRE,KENITRA,PayPal,L015,2024-08-01
ORD019522,C00593,P016,10/04/2024,10,12183.98,livre,meknes,cash,L044,2024-09-19
ORD037643,C01381,P008,2023-08-15,4,6019.57,DONE,tetouan,CMI,L009,2023-05-11
ORD047551,C00924,P005,May 13 2023,4,5002.76,livre,TANGER,virement,L042,2023-05-28
ORD010962,C01837,P005,2022-05-08,6,6422.82,livré,kenitra,PayPal,L025,2024-02-16
ORD046552,C00051,P020,20/11/2023,6,5700.26,retourné,Fez,CMI,L008,2024-05-21
ORD021839,C02925,P002,2023-03-13,10,8442.14,livre,Oujda ,carte,L010,2024-08-27
ORD033732,C02221,P015,Oct 10 2024,4,11758.42,livré,oujda,CMI,L043,2022-10-28
ORD017420,C00469,P019,11/01/2024,8,5589.06,en_cours,Tétouan,CMI,L030,
ORD004746,C02682,P005,30/11/2023,6,1128.59,en_cours,Mrakech,virement,L033,
ORD025908,C02851,P011,Jun 20 2024,9,14515.93,OK,casablanca,carte,L016,
ORD042192,C00888,P011,Feb 21 2023,3,13523.69,OK,EL JADIDA,PayPal,L022,
ORD031660,C00283,P009,2023-09-11,6,2209.03,livré,CASA,virement,L045,2022-12-09
ORD020774,C00592,P016,Jul 18 2022,8,6310.53,DONE,agadir,PayPal,L039,2022-03-23
ORD017219,C02270,P010,15/11/2022,4,11717.77,OK,Tnja,cash,L005,
ORD000133,C02252,P009,19/10/2023,3,5584.52,LIVRE,AGADIR,cash,L018,2022-03-18
ORD033196,C02566,P002,Jun 02 2022,2,14552.65,livré,el jadida,virement,L041,2024-12-01
ORD049293,C01812,P002,Oct 24 2024,1,10803.19,LIVRE,Agdir,carte,L043,2023-09-27
ORD004548,C01953,P007,2024-11-17,1,0.0,DONE,Tnja,virement,L011,2022-12-02
ORD021759,C02633,P006,Sep 05 2022,8,9160.22,OK,marrakech,cash,L007,
ORD016874,C00152,P012,19/04/2022,2,5701.56,DONE,Oujda ,carte,,2022-01-17
ORD039504,C02990,P001,2023-10-07,2,5177.13,en_cours,Tétouan,carte,L028,
ORD005928,C01949,P010,2022-10-19,10,6869.23,en_cours,OUJDA,PayPal,L015,
ORD032787,C02436,P019,22/08/2024,2,1472.88,retourné,nador,carte,L017,2023-02-08
ORD020495,C01340,P006,2022-12-04,10,12375.99,annule,Tétouan,carte,L037,
ORD010008,C01790,P001,2024-01-08,2,9074.85,livre,meknes,carte,L020,2022-02-11
ORD044973,C02712,P013,16/05/2023,7,4861.83,LIVRE,tanger ,carte,L016,2024-06-14
ORD011711,C02385,P019,16/02/2023,2,13768.18,LIVRE,RABAT,CMI,L005,2022-09-08
ORD007999,C00329,P018,2024-03-12,10,10835.43,annule,EL JADIDA,cash,L003,
ORD042776,C02859,P019,2023-06-25,5,5561.28,livré,meknes,CMI,L044,2022-08-13
ORD037793,C00432,P008,2024-05-14,8,5205.86,en_cours,fes,PayPal,L031,
ORD004459,C02411,P004,2024-11-10,10,2053.56,livré,Beni Mellal,PayPal,,2022-05-07
ORD013096,C01603,P013,2023-11-24,8,12635.26,LIVRE,casablanca,PayPal,L002,2024-03-14
ORD044631,C01319,P012,29/09/2024,5,11755.9,OK,errachidia,PayPal,L047,
ORD044035,C01685,P010,Aug 31 2024,4,14660.26,livre,el jadida,cash,L002,2023-05-02
ORD001256,C00520,P013,03/08/2023,1,13351.14,retourné,FES,virement,L022,2022-04-19
ORD041193,C01370,P005,2022-04-18,8,9473.92,LIVRE,nador,carte,L012,2022-11-21
ORD027432,C02834,P013,2022-01-22,4,9917.53,livre,kenitra,cash,L020,2023-08-20
ORD045122,C01000,P016,17/08/2023,8,14084.47,DONE,Meknès,cash,L045,2023-10-18
ORD049226,C01642,P006,2024-12-26,10,9382.53,DONE,tanger,PayPal,L048,2023-03-09
ORD040569,C01579,P012,2023-08-27,8,2499.32,annulé,MARRAKECH,CMI,L037,
ORD025628,C00165,P011,2023-09-08,9,4728.01,OK,casablanca,PayPal,,
ORD032545,C00842,P006,2022-11-27,8,9295.45,annulé,Casa,PayPal,L041,
ORD036859,C02721,P008,2023-06-06,7,7245.55,annule,Rbat,cash,L007,
ORD037740,C01547,P017,Sep 23 2024,3,6130.13,livre,NADOR,CMI,L025,2023-12-25
ORD004249,C01586,P008,26/02/2022,1,10951.2,retourné,kénitra,cash,L008,2024-03-06
ORD004941,C00214,P006,Sep 22 2022,3,6254.93,OK,FES,virement,L021,
ORD022197,C00139,P002,01/10/2023,8,9303.02,retourne,fes,cash,L017,2024-09-09
ORD030897,C01533,P014,09/01/2024,7,14211.61,KO,tetouan,virement,L024,
ORD021153,C02162,P014,Jul 25 2022,10,11832.11,annule,RABAT,virement,L038,
ORD010179,C02171,P015,Mar 27 2024,2,9225.2,OK,meknes,virement,,
ORD008701,C01596,P006,Feb 27 2024,3,9186.03,livré,EL JADIDA,PayPal,L040,2023-10-23
ORD046222,C01885,P011,02/11/2023,3,5986.07,livré,Beni Mellal,CMI,L038,2023-01-08
ORD029363,C02805,P011,01/07/2023,7,6296.51,LIVRE,FES,CMI,L025,2023-02-06
ORD039912,C02581,P011,2022-12-15,7,4667.29,retourne,ERRACHIDIA,cash,L031,2023-11-11
ORD047908,C02237,P017,19/08/2023,9,13027.01,retourné,OUJDA,cash,L024,2024-08-13
ORD040395,C00538,P001,2024-12-20,5,2198.97,LIVRE,Tnja,carte,L024,2024-02-06
ORD042603,C00461,P015,15/05/2024,5,2284.16,livré,Meknès,PayPal,L015,2022-03-14
ORD037081,C00954,P015,Apr 20 2024,1,8043.2,LIVRE,CASA,PayPal,L040,2022-05-13
ORD026729,C02090,P020,2022-10-03,5,7638.87,LIVRE,ERRACHIDIA,CMI,L049,2022-09-25
ORD006021,C00187,P012,Dec 06 2024,1,14265.81,livre,Beni Mellal,CMI,L047,2024-12-27
ORD024059,C01766,P015,28/06/2023,6,14676.44,LIVRE,Tnja,CMI,L043,2023-09-15
ORD047189,C02242,P013,29/05/2022,6,10067.87,livré,ERRACHIDIA,carte,,2024-11-06
ORD008948,C01161,P005,21/07/2022,9,13177.34,LIVRE,kenitra,cash,L007,2023-04-23
ORD020210,C02988,P020,23/11/2022,1,2034.59,DONE,OUJDA,virement,L033,2022-03-15
ORD046060,C02759,P007,2022-04-17,8,12559.3,DONE,RABAT,cash,,2022-05-26
ORD039000,C00751,P003,22/12/2024,1,9820.84,retourne,tanger ,carte,L002,2023-01-10
ORD048344,C00993,P008,2024-05-25,6,2429.16,LIVRE,Agdir,cash,L009,2024-04-30
ORD044814,C01960,P001,May 25 2022,6,11055.09,livré,Rbat,carte,L045,2022-05-31
ORD016085,C00801,P003,Aug 13 2024,3,7327.48,LIVRE,Tétouan,cash,L047,2022-03-10
ORD033961,C00755,P014,2023-01-03,8,13749.83,livré,NADOR,PayPal,L016,2023-02-02
ORD012359,C00403,P019,2022-08-29,5,14891.98,OK,TANGER,PayPal,L020,
ORD018761,C01918,P001,2022-10-23,9,8373.85,livre,OUJDA,cash,L009,2024-07-14
ORD021354,C00730,P004,Jan 19 2024,7,2858.41,retourne,kenitra,virement,L023,2023-02-03
ORD038508,C01907,P015,May 20 2024,10,6125.4,DONE,beni mellal,cash,L023,2022-10-12
ORD037529,C02091,P009,2023-10-04,9,10032.85,livre,Eljadida,PayPal,L009,2022-07-19
ORD014468,C00516,P016,May 30 2023,2,10007.43,livré,casablanca ,PayPal,L022,2024-11-23
ORD025020,C01325,P019,2024-04-27,4,11707.28,livré,Fez,virement,L022,2022-06-13
ORD009736,C01963,P005,2024-03-30,10,14629.63,LIVRE,safi,CMI,L002,2025-01-06
ORD046128,C02591,P017,2024-04-13,7,12749.96,annulé,ERRACHIDIA,virement,L006,
ORD015429,C00959,P005,2023-04-05,2,931.95,KO,SAFI,CMI,L021,
ORD015660,C01824,P002,2024-09-14,7,10413.68,DONE,errachidia,cash,L014,2022-04-05
ORD021465,C01826,P008,2024-04-28,8,9874.05,DONE,el jadida,virement,,2024-02-15
ORD047403,C00632,P003,18/06/2022,5,7862.72,en_cours,Casa,carte,L048,
ORD015116,C01687,P020,21/01/2024,7,349.57,retourné,EL JADIDA,carte,L016,2023-05-06
ORD034625,C01137,P009,2024-08-04,6,14398.32,OK,Agdir,cash,L018,
ORD035984,C02557,P003,Mar 17 2022,4,7567.63,OK,OUJDA,CMI,,
ORD032079,C00451,P019,2022-08-24,7,1203.09,annulé,CASA,CMI,L006,
ORD038866,C02885,P015,2023-11-16,1,7662.25,en_cours,FES,cash,L047,
ORD015594,C01409,P001,2024-04-02,7,6409.39,livré,Mrakech,CMI,L008,2023-10-16
ORD035205,C02310,P004,2022-01-31,2,834.03,OK,safi,carte,L003,
ORD028617,C02941,P014,2023-04-18,10,593.0,livre,kenitra,CMI,L037,2024-06-21
ORD005196,C01249,P005,2022-09-17,7,14472.3,annulé,Eljadida,PayPal,L019,
ORD019617,C02368,P020,03/01/2024,3,5020.18,livre,MARRAKECH,virement,L042,2024-06-26
ORD047675,C01497,P005,2024-02-17,6,7851.82,en_cours,Mrakech,virement,,
ORD005913,C00038,P014,11/02/2022,6,14869.21,KO,RABAT,cash,L024,
ORD017360,C01124,P014,26/04/2024,3,12952.76,OK,safi,PayPal,L001,
ORD043882,C02794,P001,2023-09-23,2,12133.38,OK,TANGER,cash,L017,
ORD017754,C01334,P010,10/04/2024,3,11215.65,OK,tetouan,cash,L039,
ORD025652,C02228,P014,2024-11-30,7,12575.34,livre,kenitra,carte,L032,2024-12-22
ORD042499,C00003,P008,2023-01-10,7,10608.18,LIVRE,ERRACHIDIA,CMI,L045,2022-02-18
ORD019985,C02054,P003,21/12/2023,8,12711.66,KO,KENITRA,CMI,L018,
ORD021735,C01398,P001,23/10/2023,3,3595.61,retourne,errachidia,cash,L035,2024-07-01
ORD045502,C00283,P019,28/05/2024,3,13728.95,retourne,ERRACHIDIA,virement,L030,2024-02-12
ORD014925,C00625,P011,2024-05-29,7,4933.21,LIVRE,ERRACHIDIA,CMI,L019,2022-12-03
ORD028534,C00681,P007,10/01/2024,3,9153.37,livré,fes,CMI,L031,2024-04-10
ORD037394,C00716,P003,Nov 21 2024,10,13704.85,livre,Mrakech,cash,L034,2022-05-17
ORD004017,C01199,P013,04/12/2024,7,7644.53,DONE,EL JADIDA,virement,L036,2024-12-06
ORD035814,C02019,P003,2024-01-05,8,12643.57,OK,kénitra,cash,L024,
ORD011090,C02506,P005,20/08/2024,5,12333.17,DONE,SAFI,PayPal,L004,2024-10-07
ORD039007,C02114,P003,2023-09-08,9,8398.92,livré,casablanca ,carte,L047,2022-05-04
ORD023523,C01012,P018,Sep 10 2022,3,9601.96,livré,kénitra,cash,L012,2022-11-26
ORD000723,C01600,P011,May 09 2022,1,13021.08,livre,agadir,virement,L039,2022-08-15
ORD022397,C02555,P010,2022-10-17,7,8985.21,LIVRE,Beni Mellal,CMI,,2022-05-02
ORD013687,C02976,P009,2023-09-22,10,10481.63,en_cours,CASA,PayPal,L012,
ORD032071,C02219,P003,Aug 17 2024,9,1739.22,DONE,Agdir,virement,L020,2023-11-23
ORD023990,C00921,P014,16/08/2022,4,3431.53,DONE,el jadida,CMI,L008,2023-09-22
ORD047571,C00565,P010,26/08/2022,7,8501.97,livré,el jadida,CMI,L019,2024-10-24
ORD000059,C01547,P014,2022-07-13,5,12146.34,livre,tanger ,PayPal,L044,2024-09-20
ORD013807,C02832,P003,29/09/2023,3,4905.25,LIVRE,TANGER,PayPal,L012,2022-08-25
ORD006661,C00180,P014,2022-01-18,10,12214.75,LIVRE,RABAT,cash,L046,2022-07-23
ORD046505,C01151,P007,2024-09-18,7,2119.34,DONE,Fès,CMI,L025,2022-01-23
ORD025045,C01345,P010,27/09/2023,7,14134.59,en_cours,BENI MELLAL,PayPal,L031,
ORD015198,C02613,P005,2023-08-27,2,9588.78,DONE,Casa,carte,L047,2024-11-07
ORD041260,C02975,P011,2023-04-30,9,9378.21,livré,Eljadida,CMI,L037,2023-08-29
ORD029886,C01399,P013,22/09/2023,2,8646.84,LIVRE,casablanca ,virement,L015,2024-11-18
ORD001108,C00611,P005,10/04/2024,-3,13831.6,OK,el jadida,carte,L030,
ORD047792,C02397,P008,01/04/2024,7,729.67,annulé,NADOR,carte,L008,
ORD025199,C00777,P015,2022-02-06,1,2204.97,livré,MEKNES,carte,L020,2022-03-18
ORD004723,C01707,P006,2022-09-21,10,10405.9,OK,SAFI,virement,L030,
ORD020367,C00611,P011,02/11/2023,3,12245.05,livre,Beni Mellal,PayPal,L009,2024-06-19
ORD040607,C01497,P019,24/05/2024,1,2742.51,OK,KENITRA,cash,L050,
ORD028355,C01895,P019,27/02/2022,6,5414.88,DONE,CASA,cash,L015,2024-11-29
ORD022172,C01228,P014,2024-03-16,3,10754.92,livré,MEKNES,PayPal,L032,2024-08-01
ORD044774,C02846,P011,May 04 2024,2,4681.09,en_cours,tetouan,cash,,
ORD002297,C01572,P014,2022-12-03,9,3397.41,retourné,fes,CMI,L024,2022-04-13
ORD003042,C02474,P018,17/08/2023,8,12457.82,OK,OUJDA,PayPal,L004,
ORD044184,C02339,P016,26/08/2024,4,8071.56,en_cours,TETOUAN,carte,L016,
ORD024289,C02498,P009,2024-04-28,10,12277.18,livré,safi,cash,L036,2024-12-23
ORD017150,C01926,P008,Jun 09 2024,5,3519.65,livre,TNG,CMI,,2024-08-05
ORD031929,C02358,P019,2023-04-08,10,10532.51,en_cours,casablanca ,CMI,L049,
ORD025944,C00640,P002,22/10/2022,7,11809.68,KO,rabat,PayPal,L010,
ORD011888,C02635,P006,2023-12-26,4,14066.72,livre,tetouan,cash,L021,2023-08-05
ORD000963,C01690,P015,12/02/2022,5,1710.46,livre,errachidia,PayPal,L043,2023-02-27
ORD007757,C01484,P007,2023-04-24,10,1421.9,livré,Rbat,CMI,L026,2023-03-15
ORD047625,C00393,P006,Nov 28 2023,1,10574.62,retourne,Tnja,CMI,L012,2024-02-12
ORD006959,C01886,P020,15/11/2022,1,14625.01,livre,NADOR,cash,L013,2022-07-30
ORD029192,C01603,P019,08/06/2024,6,7081.65,livré,marrakech,CMI,L037,2022-06-25
ORD026448,C00718,P008,2024-06-07,8,13874.37,LIVRE,Rbat,carte,L046,2024-12-15
ORD016403,C01395,P015,2023-04-09,3,7915.5,LIVRE,Rbat,cash,L023,2024-05-26
ORD003099,C00306,P011,2024-10-14,10,1600.83,DONE,kénitra,cash,L047,2024-03-19
ORD002671,C01684,P002,2022-01-07,1,3887.84,livré,Marrakesh,carte,L033,2022-11-10
ORD030924,C02568,P008,16/02/2022,7,11212.43,DONE,TNG,PayPal,L001,2023-08-30
ORD015270,C01244,P001,08/01/2022,3,921.62,KO,EL JADIDA,cash,L001,
ORD011658,C01898,P004,Nov 03 2022,1,3984.12,KO,Rbat,PayPal,,
ORD003124,C00871,P003,Apr 18 2022,5,13607.67,en_cours,MARRAKECH,CMI,L007,
ORD026911,C01194,P005,30/06/2023,1,9703.6,LIVRE,casablanca,CMI,,2023-09-27
ORD007626,C01767,P018,Sep 24 2023,6,13995.33,OK,Fès,carte,L006,
ORD010547,C00292,P014,2022-07-19,2,2448.43,livré,Rbat,PayPal,L015,2024-04-29
ORD047111,C02851,P019,17/05/2022,2,13640.52,livré,agadir,cash,L044,2022-07-06
ORD016734,C00725,P017,2022-03-14,10,8609.76,retourné,oujda,PayPal,,2023-03-06
ORD013572,C02980,P003,15/09/2022,1,6699.27,livré,Rbat,PayPal,L009,2023-09-27
ORD041708,C00528,P008,Oct 21 2024,8,176.03,livré,errachidia,cash,L049,2023-02-15
ORD036474,C00848,P008,31/03/2022,5,6865.69,annule,beni mellal,virement,L025,
ORD024921,C01727,P004,07/03/2022,6,7231.81,LIVRE,Fez,PayPal,L001,2023-01-24
ORD023516,C02726,P010,2023-09-13,6,7659.85,livré,Agdir,virement,L036,2024-08-23
ORD005259,C00731,P004,2023-09-21,4,4156.31,DONE,rabat,PayPal,L047,2024-06-18
ORD001689,C01293,P016,18/02/2022,8,3542.86,livré,NADOR,cash,L006,2022-10-28
ORD033920,C02452,P005,09/08/2022,3,14394.3,KO,fes,carte,L032,
ORD028894,C00556,P020,2022-01-11,4,7762.73,livre,NADOR,PayPal,L027,2022-03-08
ORD008735,C02602,P015,2024-04-09,1,4511.39,LIVRE,oujda,carte,L010,2022-01-25
ORD047638,C02082,P019,Mar 04 2022,3,1940.87,en_cours,FES,carte,L042,
ORD027717,C00328,P018,22/09/2022,9,1575.14,DONE,Casa,cash,L038,2022-09-11
ORD023517,C01931,P007,27/04/2023,7,1532.14,OK,fes,PayPal,L001,
ORD039160,C01239,P006,Jan 24 2024,8,3198.06,livré,Rbat,carte,L045,2024-06-10
ORD018677,C01686,P017,2024-01-16,9,4834.02,OK,Marrakesh,CMI,L002,
ORD022439,C01179,P017,2024-01-11,9,10273.96,KO,fes,virement,L003,
ORD015912,C01129,P018,2023-10-21,4,10113.61,LIVRE,errachidia,virement,L027,2022-01-24
ORD043713,C02944,P017,Jan 06 2023,7,14810.74,retourné,Agdir,CMI,L015,2022-06-25
ORD017833,C02113,P015,2023-11-03,3,877.71,retourné,safi,PayPal,L013,2024-02-21
ORD048334,C00019,P002,27/11/2023,7,12387.3,livre,casablanca ,virement,L007,2022-10-14
ORD014922,C01033,P003,01/11/2022,4,8440.77,livre,Rbat,virement,L004,2022-01-18
ORD008720,C02177,P011,02/03/2022,6,13456.58,livré,rabat,carte,L009,2022-07-04
ORD029798,C02791,P017,07/07/2022,8,5310.91,KO,TNG,CMI,L046,
ORD044660,C00551,P013,May 02 2023,5,3974.56,DONE,Agdir,virement,L014,2022-04-15
ORD018869,C00313,P008,2022-09-13,6,5034.55,DONE,Mrakech,carte,L007,2024-03-11
ORD009732,C02726,P016,17/12/2023,5,12883.73,OK,el jadida,CMI,L038,
ORD035770,C02674,P011,09/01/2023,10,7959.49,livré,MEKNES,cash,L016,2024-04-14
ORD030733,C02630,P020,05/04/2022,10,12012.25,annulé,fes,cash,L036,
ORD024753,C00818,P017,06/03/2022,5,1615.71,livré,BENI MELLAL,virement,,2023-02-01
ORD047575,C00212,P006,2023-02-12,1,11674.82,livré,casablanca,virement,L034,2024-08-22
ORD020070,C01322,P014,2022-08-13,4,13440.34,annule,nador,carte,L019,
ORD038334,C01365,P002,07/08/2022,3,12475.77,DONE,Meknès,carte,L046,2023-04-27
ORD046132,C00852,P013,2022-02-24,8,788.67,livre,el jadida,virement,L035,2024-06-17
ORD043683,C00823,P002,Jan 27 2023,4,6270.01,livré,MARRAKECH,CMI,L021,2024-06-16
ORD031014,C02912,P018,30/07/2022,4,9011.73,en_cours,errachidia,virement,L023,
ORD008441,C01097,P018,Jun 30 2024,3,9859.54,DONE,agadir,CMI,L037,2024-11-06
ORD011940,C00930,P009,2023-05-29,7,7918.72,livré,TANGER,CMI,L016,2023-09-04
